institution,accessionNumber,title,authorsRaw,bucket,refusalReason
MAMC+ Saint-Étienne Métropole,,Vestiges du temple de Cybèle ; Mur longeant la rive du Tibre,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Tombeau antique sur la via Appia ; Pièce retrouvée en 1758 sur les ruines de la via Appia,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Murs qui entouraient le mont Caelius ; Vestiges des arcs de Néron sur le mont Caelius,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vue des vestiges du péristyle de la maison de Néron ; Vue de l’arc de Constantin,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Bloc de tuf ; Vue des vestiges de l’amphithéâtre Castrense,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Urne funéraire en terre cuite ; Tripode antique en marbre conservé au musée Capitolin,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vestiges de l’aqueduc de l’Acqua Alsietina ; Aqueduc de l’Acqua Vergine,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vue d’une partie de l’exèdre du forum de Trajan ; La colonne de Trajan,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vue de l’arc de Titus ; L’acqueduc de l’Acqua Claudia,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Détails d’ordre dorique du théâtre de Marcellus ; Détails du premier niveau du théâtre de Marcellus,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Urne funéraire antique en marbre ; Vase antique en marbre de la villa Albani,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Tripode en marbre ; Vase antique en marbre,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vue des sept salles (thermes de Titus) ; Plan des thermes de Titus,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Aqueduc de l’Acqua Giulia ; Plan des contreforts du Muro Torto,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,"Bas-relief de marbre du musée Borgiano ; Hercule et Omphale reliel antique, 1786",PIRANESI Francesco,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vue latérale du temple d’Antonin et Faustine ; L’arc de Septime Sévère,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Cheville de métal en taille réelle ; Présentation des raccords entre les différents blocs,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vue des arcs des consuls Dolabella et Silanius ; Vue intérieure de S. Stefano Rotondo,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Sept colonnes Corinthiennes ; Vue du Panthéon,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Un chapiteau et 2 fragments antiques ; Un chapiteau et une base,PIRANESI Francesco,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Brique de forme triangulaire provenant du mur d’Aurélien ; Tours de fortification du mur d’Aurélien,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Colonne Antonine ; Vue des vestiges du temple d’Antonin,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vue des vestiges de la maison de Niccolo di Rienzo ; L’un des deux arcs de Janus quadrifons au Forum Boarium,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Mur et contreforts ; Vestiges du temple de Minerva Medica,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Détails de la corniche du portique d’Octavie ; Plan du temple de Junon,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vestiges du temple de la Speranza Vecchia ; Chambre funéraire,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Détails architecturaux de la colonne Trajane ; Coupe du piédestal et de la base de la colonne Trajane,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Autel antique en marbre décoré d’une frise sculptée ; Urne funéraire en marbre avec couvercle,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Colonne érigée en mémoire d’Antonin et de Faustine ; Ancien emplacement de la colonne d’Antonin,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vue intérieure du pronaos du Panthéon ; Vue intérieure du Panthéon,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Deux coupes du piédestal de la colonne Trajane ; Coupe du piédestal et de la base de la colonne Trajane,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vase antique en marbre posé sur une urne funéraire ; Groupe de trois femmes à la villa Borghèse,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Le temple de Junon ; Chapiteau d’une colonne du temple de Junon,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Anciennes constructions sur les pentes de l’Aventin ; Vestiges des arches de l’aqueduc,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Reconstruction imaginaire d’un atrium royal ; Ruines de monuments grecs et égyptiens,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Urne funéraire en marbre ; La même chaise vue de face,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vestiges du forum de Nerva ; Vue d’autres vestiges du forum de Nerva,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Diverses pièces de mobilier ; Pendules,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Piedestal a Cori ; Vestiges d’édifices antiques,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vase décoré d’un bucrane soutenant des guilandes ; Vase antique en terre cuite,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vestiges du temple de la Concorde ; Vestiges du pronaos du temple de Jupiter Tonans,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vestiges de l’aqueduc de l’Anio Vetus ; La porte S. Lorenzo,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Autre vue de la même chaise de face ; La même chaise vue de dos,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,L’acqueduc d’Antonin ; Coupe de l’aqueduc de Caracalla,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Plan de la colonne de Marc-Aurèle ; Elévation de la colonne de Marc-Aurèle à trois stades différents,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Partie d’une ville suspendue accessible par la mer ; Pont triomphal,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vase antique en marbre ; Vase antique en marbre de la collection Dalton,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Plan des thermes de Titus ; Vestiges des thermes de Dioclétien et Maximilien,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Deux lampes en bronze ; Deux vues d’un vase funéraireDeux vues d’un vase funéraire,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vestiges de la fontaine de l’Acqua Claudia ; L’acqueduc de l’Acqua Claudia et de l’Anio Nuovo,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vestiges du temple de Castor et Pollux ; Vue des vestiges de la Domus Aurea de Néron,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vestiges de la première fontaine de l’Acqua Giulia ; Vue de l’arc de Gallien,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Coupe du piédestal et de la base de la colonne Trajane ; Coupe du piédestal et de la base de la colonne Trajane,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Urne funéraire antique en marbre ; Urne funéraire antique,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vue latérale de la fontaine ; Deux fragments de plomberie,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Urne funéraire au-dessus du portail de la villa Pamphili ; Vase antique en marbre orné de feuillages et festons,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vestiges du palais des Césars sur le Palatin ; Vestiges du théâtre de Néron sur le Palatin,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Ecole antique bâtie selon les principes égyptiens et grecs ; Portiques entourant un forum et un palais royal,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Vase posé sur un tripode ; Vase antique de la villa Albani,PIRANESI Giovanni Battista,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Cartes postales,"BEN (VAUTIER Benjamin, dit)",excluded_no_inventory,single_token_name
MAMC+ Saint-Étienne Métropole,,"Postcard performance : These postcards are to be sent to the same person, sequentially, in the following order, M-E-M-O-R-Y",MOURAUD Tania,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Mémoire d'un clou de girofle,FAVIER Philippe,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,"Opus I, 2003 - 2005",KOUNELLIS Jannis,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,,Capitaine Coucou,FAVIER Philippe,excluded_no_inventory,
MAMC+ Saint-Étienne Métropole,68.15.2,Aux Dames de France,"LOUTTRE. B (BISSIÈRE Marc-Antoine, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,89.52.1,Sans titre,"DADO (DJURIC Miodrag, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,67.1.2,Pauvre dragon,"LOUTTRE. B (BISSIÈRE Marc-Antoine, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,70.13.4,Saint Jean dans le désert,"GÉRARDIAZ (DIAZ Gérard, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,50.24.2,Le château de Léotoing (Haute-Loire),RIGAL J.J.J.,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,2000.4.1 (1-2),Anatomie d'une exposition,"SARKIS (ZABUNYAN Sarkis, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.156,Acrobaties équestres,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.152,Une noce de village,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.159,Les pêcheurs,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.155,Aux bains,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.147,Concert d'amateurs,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.160,Chasseurs couchés,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.198,Portrait de Lamoricière,"Anonyme (XIXe siècle), MENARD Alfred",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.162,Joueurs de billard,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.154,Leçon d'équitation,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.88,Copie de l'autoportrait B4,"Anonyme (XVIIe siècle), REMBRANDT Van Rijn",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.188,Portrait d'un pape (Innocent III ?) d'après un buste du Bernin,"Anonyme (XIXe siècle), LE BERNIN (BERNINI Gian Lorenzo, dit) (attribué à)",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.149,Chasseurs bredouilles,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.110,Le Creusot en 1851,CHALAS,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.161,Intérieur de taverne,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.157,Pique-nique,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.214,Tête d'enfant tournée à droite,"Anonyme (sans précision), SANZIO Raffaello dit RAPHAËL (d'après)",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.153,Chanteurs d'Opéra,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.202,La belle irlandaise de Dublin,BOSSELMAN ?,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.85,Société des artistes de Bâle : diplôme du peintre Lardet,"WOLF G., STRUBIN N.",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.148,Collaboration d'un vaudeville,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.151,Les acteurs comiques de Paris,"Anonyme (XIXe siècle), DORÉ Gustave",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,92.9.91 (1-42),Delibuhl Fluxus game,Anonyme (XXe siècle),excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,92.9.111,Le Daily Bull,Anonyme (XXe siècle),excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,92.9.715,Zut,"BEN (VAUTIER Benjamin, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.550,Drama of the tempest,"SARKIS (ZABUNYAN Sarkis, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.150,4990 Message,"BEN (VAUTIER Benjamin, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.155,Le théâtre total,"BEN (VAUTIER Benjamin, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.461,(Sans titre),Anonyme (XXe siècle),excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,92.9.543 (1-15),(Sans titre),ORLAN,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.156,Galerie Ben doute de tout présente,"BEN (VAUTIER Benjamin, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.151,Philippe Herbervendrart,"BEN (VAUTIER Benjamin, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.317,"Jules Gérard, le  tueur de lions",CUVILLIER A.,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.400,Vue d'un moulin,"LORIEUX F.B., GELLÉE Claude dit LE LORRAIN",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.369,Portrait d'Eustache Le Sueur (1617-1655),"Anonyme (XIXe siècle), BEAUME Joseph",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.316,Cheval couché au bord d'une rivière,"CUVILLIER A., HERRING Benjamin",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.422,Allégorie de la sixième heure de la nuit,"THOMAS N., (SANZIO Raffaello dit RAPHAËL (d'après))",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.383,Vue prise à Thiers,"Anonyme (XIXe siècle), LANGLACE Jean-Baptiste",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.364,"Portrait de Mathieu, député de la Drôme",BUFFET,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.268,Vue du canton d'Uri,"Anonyme (XIXe siècle), SCHEUCHZER Caspar",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.233,Chaloupe sur une mer déchaînée,"GUVIER, GUDIER OU GERDIER",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.305,Deux bassets,FRANCIS C.,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.315,Trois chiens observent des rats dans une rivière,"CUVILLIER A., ARMFIELD Georges",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.294,Etude de sangliers,"Anonyme (XIXe siècle), ROLLAND Auguste",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,48.2.6,Canards mandarins,HIROSHIGE,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,50.1.1,Portrait de Jules Massenet,Anonyme (XXe siècle),excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,48.2.5,Paysage de montagne,HIROSHIGE,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,48.2.4,Courtisane,HOKUSAI,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.149,Geste,"BEN (VAUTIER Benjamin, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.157,Intervention sur le théâtre de Daniel Biga,"BEN (VAUTIER Benjamin, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.154,Pour la brocante à Ben,"BEN (VAUTIER Benjamin, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.658,Une promenade à Pékin,"CHAM (NOÉE Amédée Charles Henri, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.556,Vue d'un superbe palais de Rome,"Anonyme (XVIIIe siècle), PIRANESI Giovanni Battista",excluded_unresolved_artist,anonymous_primary
MAMC+ Saint-Étienne Métropole,43.1.825,Immaculée Conception,"GEOFFROY ?, MURILLO Bartolomé Esteban",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.799,Les adieux du matin,FRAGONARD ?,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.790,Le Bain,"BEAUPOIL (SAINT-AULAIRE Félix Achille, dit), VALLON DE VILLENEUVE",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,43.1.865,La place Saint Médard à Paris,FRAIPONT ?,excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.633,(Sans titre),"CÉSAR (BALDACCINI César, dit)",excluded_unresolved_artist,single_token_name
MAMC+ Saint-Étienne Métropole,92.9.552 (1-6),Documents à entendre,"SARKIS (ZABUNYAN Sarkis, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,,Visions fugitives,ALFRED Kenneth,excluded_no_inventory,
Musée d'Art moderne et contemporain de Strasbourg,LVI 25,"Arbeiterpaar
(Couple d'ouvriers)",FELIXMÜLLER,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2018.6.1,Portrait de Hans Koch,FELIXMÜLLER,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,77.975.18.2,Composition non figurative,"LOUTTRE. B (BISSIÈRE Marc-Antoine, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2010.0.36,(Sans titre),"BEN (VAUTIER Benjamin, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,LXXIV 16,La rue Mercière à Strasbourg,LEDERTHEIL O.,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,XVIII 105,Portrait de Thomas Mann,"MOPP (OPPENHEIMER Max, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,XXVIII 164 (b),"Splendeur et misère, d'après une sculpture de J-D Ringel d'Illzach",KNOPF,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,XXVIII 164 (c),"La statue de cire, Salon 1879, d'après une sculpture de J-D Ringel d'Illzach",KNOPF,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,LXXIV 15,La cathédrale de Metz,LEDERTHEIL O.,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2015.2.1,Ruhrkohlenrevier,FELIXMÜLLER,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2015.14.1,"Concert TTT, Galerie Radicke","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2015.14.2,"Concert TTT, Hommage à Frank Wright","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.992.13.242,Portrait-charge de Gustave Doré,SPY,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.000.0.19,"Le consulat, glacier à Montmartre",S.A.E.,excluded_unresolved_artist,unusable_name
Musée d'Art moderne et contemporain de Strasbourg,77.985.28.1,Page d'écriture,SENAILLE,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.997.0.12,Portrait de Max Liebermann,Anonyme (estampe),excluded_unresolved_artist,anonymous_primary
Musée d'Art moderne et contemporain de Strasbourg,77.985.28.3,Gravas,SENAILLE,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.000.0.13 (1),Portrait charge collectif de la fac de médecine de Strasbourg,CARB,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,77.985.28.2,Galets II,SENAILLE,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.000.0.13 (2),Portrait charge collectif de la fac de médecine de Strasbourg,CARB,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,XVIII 72,Mystique,HORRMEYER,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.0.20,"Trombinoscope, caricature de Gustave Doré",TOUCHATOUT,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2016.11.1,In der Welt der Arbeit,FELIXMÜLLER,excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2017.1.9,affiche,"PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2017.16.8,Carafe et verre,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'Art moderne et contemporain de Strasbourg,55.993.2.24,"Grosse Sterntache
(Grand sac d'étoiles)","WOLS (SCHULZE Alfred Otto Wolfgang, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (11),"Water Problems
(Problèmes d'eau)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (13),"The Weak Point
(Le Point faible)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (12),"View of the Rocks
(Vue des rochers)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.11,(Sans titre),"PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (10),"Stones and Shadows
(Pierres et rochers)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (15),"The Opposition Wants to Overthrow	 the Government
(L'opposition veut renverser le gouvenemnt)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (14),"The Strong Point
(Le Point fort)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (2),"A Taste of the Desert
(Une expérience du désert)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (1),"Thought of a Kibbutz
(Pensée d'un Kibboutz)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (3),"Concept
(Une expérience du désert)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (7),"Snow in Jerusalem
(Neige à Jérusalem)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (5),"Idea for a Sculpture
(Idée pour une sculpture)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (9),"Middle East Complexities
(Complexités du Moyen-Orient)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (4),"Idea for a Sculpture
(Idée pour une sculpture)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (8),Communication,"PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,55.2014.1.1 (6),"Idea for a Sculpture
(Idée pour une sculpture)","PENCK A.R. (WINKLER Ralf, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,XIX 6,Le Soudanais,"ALO (HALLO Charles, dit)",excluded_unresolved_artist,single_token_name
Musée d'Art moderne et contemporain de Strasbourg,LXVIII 253,"Petite fille à la panne, d'après une oeuvre du XVIIe siècle",CANEVARI R.,excluded_unresolved_artist,single_token_name
