impressionId,editionRunId,stored,newSize,house,sold,text
bonhams-27173-121,bonhams-27173-121-er,,200,Bonhams,True,cachet de l'atelier et numéroté 132/200 lithographie en couleurs 65 x 50cm (25 9/16 x 19 11/16in). Conçu en 1957 et exécuté dans une édition de 200 with the atelier stamp and numbered in pencil 132/200 lithograph in colours
bonhams-27173-129,bonhams-27173-129-er,,150,Bonhams,True,"cachet de l'atelier et numéroté 69/150 lithographie en couleurs 73 x 49,8cm (28 3/4 x 19 5/16in). Conçu en 1959 et exécuté dans une édition de 150. Imprimé par Mourlot, Paris with the artist's atelier and numbered in pencil 69/150 lithograph in colours, 1959, printed by Mourlot, Paris"
bonhams-27313-184,bonhams-27313-184-er,,60,Bonhams,True,"Lithograph on hand-made Japanese Yame paper chine collé to handmade Twinrocker paper, with the artist's printed signature, numbered in pencil 41/60 (there were also 8 artist's proofs), published by the Limited Editions Club, New York, with full margins, framed. sheet 27 1/2 x 22 3/4in (69.9 x 57.8cm"
bonhams-27313-4,bonhams-27313-4-er,,40,Bonhams,True,"Drypoint on wove paper, the third (final) state, signed in pencil and numbered in pencil 30/40 by Günther Franke, from the total edition of approximately 150, published by R. Piper & Co., Munich, with full margins, framed. 13 x 9 3/8in (33 x 23.8cm) sheet 21 1/4 x 14 3/4in (54 x 37.5cm)"
bonhams-27313-73,bonhams-27313-73-er,,150,Bonhams,False,"Etching and aquatint in colors on wove paper, stamp signed and numbered in pencil 16/150, with the Atelier René Magritte blindstamp, printed by Atelier Georges Visat, Paris, with full margins, with red attenuated. 6 1/4 x 4 1/4in (15.9 x 10.8cm) sheet 11 1/16 x 9in (28.1 x 22.9cm)"
bonhams-27318-27,bonhams-27318-27-er,,425,Bonhams,True,"Offset lithographic poster on smooth wove paper, with complimentary signature in ink and numbered in pencil 163/425, published by Haddad's Fine Arts, California, with full margins, framed. 26 x 24in (66 x 61cm) sheet 30 1/2 x 25in (77.5 x 63.5cm)"
bonhams-27318-65,bonhams-27318-65-er,,500,Bonhams,True,"Offset lithograph in colors on Carnival Felt Cover paper, signed in felt pen and numbered in pencil 470/500, published/printed by The New York Association for the Blind/Kordett Color Graphics and Rupert Jasen Smith, New York, printed to one edge, colors attenuated, framed. sheet 9 x 12in (22.9 x 30."
bonhams-27330-75,bonhams-27330-75-er,,300,Bonhams,True,"2 lithographs in colors, on Fabriano paper and on Rives BFK paper, the first signed, dated and numbered in pencil 240/300, the second signed, dated and annotated in pencil P.A., one with the blindstamp of the publisher Erker Press, St. Gallen, Switzerland, both with full margins. (2 works) 17 x 24 1"
bonhams-27352-50,bonhams-27352-50-er,,50,Bonhams,True,"Lithograph in colors, on wove paper, with the artist's signature blindstamp, numbered in pencil 9/50 (there were also 8 artist's proofs), with the artist's estate inkstamp (on reverse), with the blindstamp of the publisher/printer, The Litho Shop, Inc., Santa Monica, the full sheet. sheet 49 3/4 x 3"
bonhams-27565-51,bonhams-27565-51-er,,50,Bonhams,False,"Etching on wove paper with the artist's inkstamped signature, numbered in pencil 49/50, published/printed in 1978 by Galerie Louise Leiris/Crommelynk, Paris, with full margins. 20 x 21in (50.9 x 53cm) sheet 25 1/8 x 27 3/8in (63.9 x 69.9cm)"
bonhams-27585-68,bonhams-27585-68-er,,300,Bonhams,True,"Lithograph in colors, signed and dated 'K'19' in the plate, numbered in pencil 273/300, with the blindstamp of the publisher, Maeght Editeur, Paris, with margins, framed. 13 3/8 x 17 7/8in (34 x 45cm) sheet 16 x 22 3/8in (40.5 x 56.8cm)"
bonhams-27585-73,bonhams-27585-73-er,,300,Bonhams,True,"Lithograph in colors on Rives BFK, signed in the plate and bearing ink signature, numbered in pencil 269/300, with the blindstamp of the publisher, Maeght Editeur, Paris, with full margins, framed. 17 x 23 3.8in (43 x 59.5cm) sheet 30 x 21 1/2in (58 x 76.5cm)"
bonhams-27585-83,bonhams-27585-83-er,,50,Bonhams,False,"Etching on wove paper, with the artist's inkstamp signature, numbered in pencil 49/50, published by Galerie Louise Leiris, Paris, with full margins. 18 7/8 x 23 1/4in (47.7 x 59.5cm) sheet 25 x 30in (63.5 x 76.2cm)"
bonhams-27585-84,bonhams-27585-84-er,,50,Bonhams,True,"Etching on wove paper, with the artist's inkstamped signature, numbered in pencil 49/50, published/printed in 1978 by Galerie Louise Leiris/Crommelynk, Paris, with full margins. 20 x 21in (50.9 x 53cm) sheet 25 1/8 x 27 3/8in (63.9 x 69.9cm)"
bonhams-27585-88,bonhams-27585-88-er,,50,Bonhams,True,"Etching with aquatint on wove paper, with the artist's stamped signature and numbered in pencil 35/50, with full margins, framed. 8 7/8 x 12 5/8in (22.5 x 32cm) sheet 15 x 18 1/2in (38.1 x 47cm)"
bonhams-27598-109,bonhams-27598-109-er,150,500,Bonhams,False,"Screenprint in colors on Arches 88 paper, numbered in pencil 346/500 (there was also a signed edition of 150), with the blindstamp of the publisher, Pictures on Walls, London, with full margins. 20 1/8 x 28 1/8in (51.1 x 71.4cm) sheet 22 3/4 x 30 3/16in (57.8 x 76.7cm)"
bonhams-27598-142,bonhams-27598-142-er,340,300,Bonhams,True,"Lithograph in colors on Rives BFK paper, the second (final) edition, unsigned (as issued), with the artist's red Chinese character inkstamp, numbered in pencil 35/300 (from the total edition of 340 plus 15 artist's proofs), published by Kestner-Gesellschaft, Hanover, 1964, printed by Emil Matthieu A"
bonhams-27598-62,bonhams-27598-62-er,,50,Bonhams,True,"Lithograph in colors on Arches paper, signed in faded red crayon and numbered in pencil 32/50 (there were also 5 artist's proofs), published/printed by Galerie Louise Leiris/Mourlot, Paris, with full margins, colors slightly attenuated, framed. sheet 25 7/8 x 19 7/8in (65.7 x 50.5cm)"
bonhams-27598-68,bonhams-27598-68-er,,50,Bonhams,True,"Drypoint on wove paper, with the artist's inkstamp signature, numbered in pencil 31/50 (there were also 15 artist's proofs), published by Galerie Louise Leiris, Paris, printed by Crommelynck, Mougins, with full margins, framed. 13 3/4 x 11 5/8in (34.9 x 29.5cm) sheet 21 1/2 x 17 7/8in (54.6 x 45.4cm"
bonhams-27598-69,bonhams-27598-69-er,,50,Bonhams,True,"Drypoint on wove paper, with the artist's inkstamp signature, numbered in pencil 32/50 (there were also 15 artist's proofs), published by Galerie Louise Leiris, Paris, printed by Crommelynck, Mougins, with full margins, framed. 13 3/4 x 11 5/8in (34.9 x 29.5cm) sheet 21 1/2 x 17 3/4in (54.6 x 45.1cm"
bonhams-27598-71,bonhams-27598-71-er,,200,Bonhams,True,"Lithograph in colors on Rives BFK paper, signed in blue crayon and numbered in pencil 2/200, published by Mourlot, Paris, with full margins, framed. 25 1/2 x 19 3/4in (64.8 x 50.2cm) sheet 29 1/8 x 21 1/2in (74 x 54.6cm)"
bonhams-27614-102,bonhams-27614-102-er,,125,Bonhams,True,"Screenprint in colors on German etching paper, initialed, titled, dated and numbered in pencil 95/125, with the blindstamp of the publisher by Ives-Sillman, Inc., New Haven, with wide margins. 12 x 12in (30.5 x 30.5cm) sheet 21 x 20 7/8in (53.3 x 53cm)"
bonhams-27614-192,bonhams-27614-192-er,,28,Bonhams,False,"Lithograph on wove paper, numbered in pencil 5/28, with the Irwin Hollander inkstamp on the reverse, with the blindstamp of the publisher/printer Hollander Workshop, New York, the full sheet. sheet 30 x 22in (76.2 x 56.5cm)"
bonhams-27635-8,bonhams-27635-8-er,,1000,Bonhams,False,"Offset lithograph in colors on Rives paper missing stamp, signed in felt pen and numbered in pencil 165/1000 (there were 500 with the U.S. stamp and 500 with the Swiss stamp), published by United Nations Disaster Relief Organization, New York, with full margins, framed. 6 7/8 x 8 3/8in (17.4 x 21.2c"
bonhams-27926-59,bonhams-27926-59-er,,50,Bonhams,False,"Lithograph in colors on PT 112 Waterleaf paper, with the artist's blindstamp signature (as issued), numbered in pencil 4/50 (there were also 8 artist's proofs), with 'The Sam Francis Estate' inkstamp (on reverse), with the blindstamp of the publisher/printer, The Litho Shop, Inc., Santa Monica, the "
bonhams-27926-60,bonhams-27926-60-er,,35,Bonhams,True,"Etching in colors on wove paper, with the artist's blindstamp signature (as issued) and numbered in pencil 31/35 (there were also 5 artist's proofs), with 'The Sam Francis Estate' inkstamp (on reverse), with the blindstamp of the publisher/printer, The Litho Shop, Inc., Santa Monica, with full margi"
bonhams-28042-39,bonhams-28042-39-er,,200,Bonhams,True,"Screenprint in colors on wove paper, signed in ink and numbered in pencil 170/200, published by La Guilde Internationale de la Gravure Paris, with the inkstamped monogram of the printer Jean Bruller, Paris, with wide margins, framed. 9 3/4 x 11in (25 x 28.1cm) sheet 15 x 21 1/2in (38 x 54.5cm)"
bonhams-28076-29,bonhams-28076-29-er,,200,Bonhams,True,"Lithograph in colors on Arches paper, signed in black crayon and numbered in pencil 18/200, published by Poster Originals, printed by Atelier Mourlot, with margins, framed. 35 x 24 1/2in (88.9 x 62.2cm) sheet 39 1/4 x 25 3/4in (99.7 x 65.4cm)"
bonhams-28116-73,bonhams-28116-73-er,,10,Skinner,True,"Chapbook of 21 woodcuts on laid paper plus printed cover, signed, numbered, and dedicated 'Ronald Short no. 1/10 (to Mr. Ratliff)' in pencil on titled page, identified within the blocks. sheet 17 1/2 x 14 in. (44.4 x 35.6 cm) each"
bonhams-28157-262,bonhams-28157-262-er,500,1000,Bonhams,True,"Offset lithograph in colors on Rives paper, signed in felt pen, numbered in pencil 155/1000 (from the edition of 500 with the Swiss stamp, there was also an edition of 500 with the U.S. stamp), published by the United Nations Disaster Relief Organization, New York, with full margins. 7 x 8 1/2in (17"
bonhams-28157-86,bonhams-28157-86-er,,50,Bonhams,True,"Etching on laid paper, with the artist's stamped signature, numbered in pencil 50/50, published by Galerie Louise Leiris, Paris, 1981, printed by Frélaut, Paris, with margins, framed. 7 1/16 x 5in (17.9 x 12.9cm) sheet 12 1/4 x 9 5/8in (31.1 x 24.4cm)"
bonhams-28157-87,bonhams-28157-87-er,,50,Bonhams,True,"Drypoint on wove paper, with the artist's ink stamp signature, numbered in pencil 32/50 (there were also 15 artist's proofs), published by Galerie Louise Leiris, Paris, printed by Crommelynck, Mougins, France, with full margins, framed. 13 3/4 x 11 5/8in (34.9 x 29.5cm) sheet 21 1/2 x 17 3/4in (54.6"
bonhams-28157-90,bonhams-28157-90-er,,100,Bonhams,True,"Photolithograph on wove paper, signed in red crayon and numbered in pencil 31/100, with full margins, framed. 7 x 5 1/2in (18 x 14cm) sheet 11 1/4 x 9 3/4in (29 x 24.7cm)"
bonhams-28157-91,bonhams-28157-91-er,,50,Bonhams,True,"Etching, aquatint and drypoint on laid paper with partial France watermark, Baer's eighth (final) state, with the artist's stamped signature, numbered in pencil 18/50, published in 1961 by Galerie Louise Leiris, Paris, with margins, framed. 5 x 1 3/16in (12.7 x 3cm) sheet 11 3/4 x 8 5/16in (29.8 x 2"
bonhams-28157-94,bonhams-28157-94-er,,100,Bonhams,True,"Soft ground etching on cream laid paper, numbered in pencil 68/100, published in Theodore Duret's L'Histoire des peintres impressionnistes, Paris, with full margins, with original tissue overlay. 7 3/8 x 5 7/8in (18.7 x 14.9cm) sheet 9 7/8 x 7 1/2in (25 x 19.2cm)"
bonhams-28213-71,bonhams-28213-71-er,65,50,Bonhams,False,"Etching, aquatint and drypoint on laid paper with partial France watermark, Baer's eighth (final) state, with the artist's stamped signature, numbered in pencil 18/50 (from the edition of 65), published by Galerie Louise Leiris, 1961, with margins, framed. 5 x 1 3/16in (12.7 x 3cm) sheet 11 3/4 x 8 "
bonhams-28213-72,bonhams-28213-72-er,65,50,Bonhams,True,"Drypoint and aquatint on Richard de Bas paper, Baer's state II.C.b, with the artist's stamped signature, numbered in pencil 10/50 (from the edition of 65 printed by Frélaut in 1961), published by Galerie Louise Leiris, Paris, with full margins, framed. 12 3/8 x 9in (31.4 x 22.9cm) sheet 20 x 15 7/8i"
bonhams-28213-81,bonhams-28213-81-er,,200,Bonhams,True,"Lithograph in colors on Rives BFK paper, signed in blue crayon, numbered in pencil 27/200, published by Mourlot, Paris, with full margins, framed. 25 5/8 x 19 3/4in (65.1 x 50.2cm) sheet 29 3/8 x 21 1/2in (74.6 x 54.6cm)"
bonhams-28409-104,bonhams-28409-104-er,,200,Bonhams,False,"Lithograph in colors on Rives BFK paper, with the artist's monogram in the plate, numbered in pencil 79/200 (there was also an unknown number of copies with text), with the blindstamp of the publisher Maeght Editeur, Paris, printed by Atelier Maeght, Levallois, the full sheet, framed. sheet 25 5/8 x"
bonhams-28409-181,bonhams-28409-181-er,,100,Bonhams,True,"Offset lithograph in colors on thin wove paper, numbered in pencil 28/100 on the reverse, the full sheet. sheet 14 x 10 1/8in (35.6 x 25.7cm)"
bonhams-28421-115,bonhams-28421-115-er,,50,Bonhams,False,"Aquatint with drypoint on wove paper, with stamped signature and numbered in pencil 29/50 (there were also 15 artist's proofs in Roman numerals), published by Galerie Louise Leiris, Paris, with margins, framed. 9 x 12in (22.9 x 30.5cm) sight 11 1/4 x 14 1/4in (28.6 x 36.2cm)"
bonhams-28421-116,bonhams-28421-116-er,,50,Bonhams,False,"Aquatint on wove paper, with stamped signature and numbered in pencil 29/50 (there were also 15 artist's proofs in Roman numerals), published by Galerie Louise Leiris, Paris, with full margins, framed. 12 3/8 x 16 1/2in (31.4 x 41.9cm) sheet 17 3/4 x 22 1/2in (45.1 x 57.2cm)"
bonhams-28421-121,bonhams-28421-121-er,,250,Bonhams,True,"Lithograph in colors on wove paper, unsigned, numbered in pencil 5/250, published by Harry N. Abrams Inc., New York, with the blindstamp of the printer, Marcel Salinas, Mougins, the full sheet, framed. sheet 25 1/2 x 19 3/4in (64.8 x 50.2cm)"
bonhams-28421-168,bonhams-28421-168-er,150,600,Bonhams,False,"Screenprint in colors on wove paper, numbered in pencil 143/600 (there was also a signed edition of 150), published by Pictures on Walls, London, with full margins. 26 x 16 9/16in (66 x 42.1cm) sheet 27 1/2 x 19 1/2in (69.9 x 49.5cm)"
bonhams-28421-193,bonhams-28421-193-er,340,300,Bonhams,True,"Lithograph in colors on Rives BFK paper, the second (final) edition, numbered in pencil 35/300 (from the total edition of 340 plus 15 artist's proofs), with the artist's red inkstamp, published by Kestner-Gesellschaft, Hanover, 1964, printed by Emil Matthieu Atelier, Zurich, the full sheet, framed. "
bonhams-28421-203,bonhams-28421-203-er,,22,Bonhams,True,"Etching in colors on Rives BFK paper, with the artist's signature blindstamp and numbered in pencil 15/22, with the blindstamp of the publisher/printer, The Litho Shop, Inc., Santa Monica, with full margins, framed. 12 x 10in (30.5 x 25.4cm) sheet 21 x 18in (53.3 x 45.7cm)"
bonhams-28421-237,bonhams-28421-237-er,,69,Bonhams,True,"Lithograph in colors on Arches paper, signed in purple crayon, dated and numbered in pencil 17/69 (there were also 12 artist's proofs), with the blindstamp and inkstamp (on reverse) of the printer/publisher, Gemini G.E.L., Los Angeles, the full sheet. sheet 36 x 29 1/2in (91.4 x 74.9cm)"
bonhams-28449-107,bonhams-28449-107-er,,50,Bonhams,True,"Drypoint and etching with aquatint on Richard de Bas laid paper, Baer's state II C.b., with stamped signature and numbered in pencil 1/50 (there were also 15 proofs), published in 1981 by Galerie Louise Leiris, Paris, printed in 1961 by Frélaut, Paris, with full margins, framed. 12 3/8 x 9in (31.4 x"
bonhams-28449-111,bonhams-28449-111-er,,50,Bonhams,False,"Etching on laid paper with partial Imperial watermark, with the signature inkstamp and numbered in pencil 1/50, published in 1981 by Galerie Louise printed in 1961 by Frélaut, Paris, with full margins, framed. 2 7/8 x 2 1/2in (7.3 x 6.3cm) sheet 11 3/4 x 8 5/16in (29.8 x 21.1cm)"
bonhams-28449-184,bonhams-28449-184-er,,34,Bonhams,False,"Screenprint in colors on wove paper, signed in black ink and numbered in pencil 16/34, with the artist's fingerprint, inkstamp and date on the reverse, published by the artist, the full sheet. sheet 36 x 36 1/4in (91.3 x 91.7cm)"
bonhams-28449-185,bonhams-28449-185-er,,34,Bonhams,False,"Screenprint in colors on wove paper, signed in black ink and numbered in pencil 14/34, with the artist's fingerprint, inkstamp and date on the reverse, published by the artist, the full sheet. sheet 36 x 36in (91.3 x 91.3cm)"
bonhams-28449-186,bonhams-28449-186-er,,34,Bonhams,False,"Screenprint in colors on wove paper, signed in black ink and numbered in pencil 14/34, with the artist's fingerprint, inkstamp and date on the reverse, published by the artist, the full sheet. sheet 36 1/8 x 36in (91.6 x 91.3cm)"
bonhams-28449-208,bonhams-28449-208-er,,200,Bonhams,False,"Unique screenprint in colors with paper collage on cardboard, numbered in pencil 31/200 on the title page, published by Eye Publications, New York, the full sheet, bound as issued. sheet 11 x 8 1/2 (27.9 x 21.5cm) overall book 11 x 9 1/4 x 5/8in (27.9 x 23.4 x 1.5cm)"
bonhams-28449-87,bonhams-28449-87-er,,200,Bonhams,False,"Lithograph in colors on Rives BFK paper, with the artist's monogram in the plate, numbered in pencil 79/200 (there was also an unnumbered edition with text), with the blindstamp of the publisher Maeght Editeur, Paris, printed by Atelier Maeght, Levallois, the full sheet, framed. sheet 25 5/8 x 19 1/"
bonhams-28449-92,bonhams-28449-92-er,,50,Bonhams,True,"Aquatint, engraving and drypoint on wove paper, the sixth (final) state, with stamped signature and numbered in pencil 14/50 (there were also 15 artist's proofs), published in 1979 by Galerie Louise Leiris, Paris, printed by Crommelynck, Paris, with full margins, framed. 31 x 16 7/8in (78.7 x 42.8cm"
bonhams-28468-175,bonhams-28468-175-er,,200,Bonhams,True,"Unique screenprint in colors with paper collage on cardboard, numbered in pencil 31/200 on the title page, published by Eye Publications, New York, the full sheet, bound as issued. sheet 11 x 8 1/2 (27.9 x 21.5cm) overall book 11 x 9 1/4 x 5/8in (27.9 x 23.4 x 1.5cm)"
bonhams-28585-83,bonhams-28585-83-er,,100,Skinner,True,"Color woodcut on paper; signed 'Margaret Patterson' in pencil (twice) l.r., titled in pencil l.c., numbered 'no. 46/100' in pencil l.l.; framed. image/sheet size 10 5/8 x 7 1/4 in. (27.0 x 18.4 cm)"
bonhams-28867-194,bonhams-28867-194-er,,250,Bonhams,False,"Lithograph in colors on Arches paper, with the artist's estate stamp (faded), numbered in pencil 196/250, with the blindstamp of the publisher Musée Fernand Léger, Biot, France, with wide margins, framed. 20 x 25 1/4in (50.8 x 64.1cm) sheet 24 x 35 3/8in (61 x 89.9cm)"
bonhams-29174-106,bonhams-29174-106-er,,50,Bonhams,False,"Etching, drypoint, and aquatint in colors on J. Perrigot Arches paper, the third (final) state, signed in pencil and numbered 'No. 36/50', with the blindstamp of the publisher Editions Sagot, Paris, with full margins, framed. 17 1/2 x 13 7/8in (44.5 x 35.2cm) sheet 25 3/4 x 20in (65.4 x 50.8cm)"
bonhams-29174-141,bonhams-29174-141-er,,35,Bonhams,False,"Aquatint in colors on wove paper, numbered in pencil 32/35 (the total edition was 41), with the blindstamp of the Sam Francis Estate and publisher, The Litho Shop, Santa Monica, with full margins. 11 7/8 x 10in (30.2 x 25.4cm) sheet 21 x 18in (53.3 x 45.8cm)"
bonhams-29174-73,bonhams-29174-73-er,,80,Bonhams,True,"Lithograph on wove paper with partial unidentified watermark, signed in pencil and numbered 'No. 2/80 V', with margins, framed. 11 x 13in (27.9 x 33cm) sheet 15 1/2 x 18 11/16in (39.4 x 47.5cm)"
bonhams-29174-74,bonhams-29174-74-er,,56,Bonhams,True,"Lithograph on wove paper, signed in pencil and numbered 'No. 41/56 III', with margins, framed. 10 3/16 x 13 1/4 (25.9 x 33.7cm) sheet 15 1/16 x 17 11/16 (32.3 x 44.9cm)"
bonhams-29220-5,bonhams-29220-5-er,,50,Bonhams,True,"Lithograph in colors on PT 112 Waterleaf paper, with the artist's blindstamp signature as issued, numbered in pencil 4/50 (there were also 8 artist's proofs), with the 'The Sam Francis Estate' inkstamp on the reverse, with the blindstamp of the publisher/printer, The Litho Shop, Inc., Santa Monica, "
bonhams-29353-134,bonhams-29353-134-er,,200,Bonhams,True,"Lithograph in colors on Arches paper, before lettering, signed in pen and numbered in pencil 92/200, published by the Metropolitan Museum of Art, New York, printed by Alexis Manaranche, Paris, with full margins. 45 1/16 x 34in (114.5 x 86.3cm) sheet 62 1/2 x 43 1/2in (158.8 x 110.5cm)"
bonhams-29353-139,bonhams-29353-139-er,,85,Bonhams,False,"Screenprint in colors on Saunders paper, signed in pencil by Gerard Basquiat, dated and with the estate stamp verso, numbered in pencil 32/85 recto (there were also 15 artist's proofs), published by David DeSanctis Contemporary Art, Inc., Los Angeles, the full sheet, framed. sheet 43 7/8 x 39 3/4in "
bonhams-29353-214,bonhams-29353-214-er,,250,Bonhams,True,"Screenprint in colors on Arches Aquarelle paper, signed in felt-tip pen by the artist and Mick Jagger, numbered in pencil 246/250 (there were also 50 artist's proofs), with the inkstamp of the publisher, Seabird Editions, London (verso), printed by Alexander Heinrici, New York, the full sheet (print"
bonhams-29353-64,bonhams-29353-64-er,,50,Bonhams,True,"Etching and aquatint on laid paper with Auvergne Richard de Bas watermarks, with the artist's stamped signature, numbered in pencil 37/50, published by Galerie Louise Leiris, 1961, with full margins, framed. plate 9 1/2 x 11 3/4 (24.1 x 29.8cm) sheet 15 3/4 x 20in (40 x 50.8cm)"
bonhams-29353-66,bonhams-29353-66-er,,50,Bonhams,True,"Drypoint on laid paper with Auvergne Richard de Bas watermarks, with the artist's stamped signature and numbered in pencil 12/50 (there were also 18 artist's proofs), published by Galerie Louise Leiris, Paris, 1980, printed in 1961, with full margins, framed. 13 1/2 x 9 11/16in (34.3 x 24.6cm) sheet"
bonhams-29353-69,bonhams-29353-69-er,,50,Bonhams,True,"Lithograph on Arches paper, signed in red crayon and numbered in pencil 26/50, with margins, framed. 10 3/4 x 17 5/8in (27.3 x 44.8cm) sheet 13 x 19 1/2in (33 x 49.5cm)"
bonhams-29353-70,bonhams-29353-70-er,,50,Bonhams,True,"Lithograph on wove paper, signed in ink and numbered in pencil 5/50 (there were also 5 artist's proofs), the full sheet, framed. sheet 19 1/2 x 25 3/4in (49.5 x 65.4cm)"
bonhams-29353-71,bonhams-29353-71-er,,50,Bonhams,True,"Lithograph on wove paper, signed in ink and numbered in pencil 11/50 (there were also 5 artist's proofs), the full sheet, framed. sheet 19 11/16 x 25 9/16in (50 x 64.9cm)"
bonhams-29353-74,bonhams-29353-74-er,,195,Bonhams,True,"Linocut in colors on Arches paper, signed in red crayon and numbered in pencil 75/195 (there were also 22 artist's proofs), published/printed by the Association des Potiers de Vallauris/Arnéra, Vallauris, with margins, framed. 25 1/2 x 20 15/16in (64.8 x 53.2cm) sheet 29 7/8 x 22 1/8in (75.9 x 56.2c"
bonhams-29476-212,bonhams-29476-212-er,,34,Bonhams,False,"Screenprint in colors on wove paper, signed in black ink and numbered in pencil 14/34, with the artist's fingerprint, inkstamp and date on the reverse, published by the artist, the full sheet. sheet 35 7/8 x 36in (91.5 x 92cm)"
bonhams-29476-213,bonhams-29476-213-er,,34,Bonhams,False,"Screenprint in colors on wove paper, signed in black ink and numbered in pencil 16/34, with the artist's fingerprint, inkstamp and date on the reverse, published by the artist, the full sheet, framed. sheet 35 3/4 x 36in (91.5 x 92cm)"
bonhams-29476-242,bonhams-29476-242-er,500,1000,Bonhams,True,"Offset lithograph in colors and United Nations stamp on Rives paper, signed in felt pen and numbered in pencil 150/1000 (from the edition of 500 with the Swiss stamp, there was also an edition of 500 with the U.S. stamp), published by United Nations Disaster Relief Organization, New York, with full "
bonhams-29476-59,bonhams-29476-59-er,,50,Bonhams,True,"Lithograph in colors on wove paper, signed in red crayon and numbered in pencil 18/50, published/printed by Mourlot, Paris, with full margins. 18 1/8 x 24in (46.5 x 61cm) sheet 20 x 26in (51 x 66cm)"
bonhams-29476-63,bonhams-29476-63-er,,185,Bonhams,True,"Linocut in colors on Arches paper, signed in green crayon and numbered in pencil 107/185, printed by Hidalgo Arnéra, Imprimerie Arnéra, Vallauris, France, with wide margins. 25 1/4 x 22 7/8in (64 x 53.1cm) sheet 29 5/8 x 24 1/2in (75.1 x 62.2cm)"
bonhams-29476-64,bonhams-29476-64-er,,50,Bonhams,False,"Etching on Rives BFK paper, with the artist's stamped signature and numbered in pencil 1/50 (there were also 17 artist's proofs), published/printed by Galerie Louise Leiris/Crommelynck, Paris, with full margins, framed. 9 x 12 1/2in (24.1 x 31.7cm) sheet 14 7/8 x 18 5/8in (37.7 x 47.3cm)"
bonhams-29476-70,bonhams-29476-70-er,,50,Bonhams,False,"Drypoint on Rives BFK wove paper, with the artist's stamped signature and numbered in pencil 39/50, published/printed by Galerie Louise Leiris/Atelier Crommelynck, Paris, with full margins. 8 3/4 x 12 5/8in (22.2 x 32cm) sheet 15 x 18 1/2in (38.1 x 47cm)"
bonhams-29487-55,bonhams-29487-55-er,,50,Bonhams,True,"Etching on Auvergne Richard de Bas paper, with artist's stamped signature and numbered in pencil 12/50 (there were also 19 artist's proofs), published by Galerie Louise Leiris, Paris, with full margins, framed. 10 x 12in (25.4 x 30.5cm) sheet 15 13/16 x 20in (40.2 x 50.8cm)"
bonhams-29487-65,bonhams-29487-65-er,,75,Bonhams,True,"Lithograph in colors on Arches paper, numbered in pencil 64/75, published/printed by Mourlot, Paris, with margins, framed. sheet 25 3/4 x 19 3/4in (65.4 x 50.2cm)"
bonhams-29499-197,bonhams-29499-197-er,,250,Bonhams,True,"Lithograph on wove paper, signed in ink and numbered in pencil 4/250, the full sheet, framed. sheet 17 3/4 x 24in (45.1 x 61cm)"
bonhams-29499-260,bonhams-29499-260-er,,3000,Bonhams,True,"Offset lithograph in colors with embossing and gold metal foil stamping on coated wove paper, signed in ink and numbered in pencil 1158/3000, with the artist's copyright blindstamp, the full sheet, framed. sheet 28 1/2 x 23 5/8in (72.4 x 60cm)"
bonhams-29509-84,bonhams-29509-84-er,,200,Bonhams,True,"Lithograph on wove paper, signed in ink and numbered in pencil 74/200, published/printed by Berggruen/Mourlot, Paris, with margins. 24 3/4 x 18 3/4in (62.9 x 47.6cm) sheet 26 7/16 x 19 11/16in (67.2 x 50cm)"
bonhams-29523-28,bonhams-29523-28-er,,25,Bonhams,False,"Drypoint on cream laid paper with Morisot's 'B.M.', watermark, with the artist's 'B.M.' initial inkstamp in black (Lugt 388b), numbered in pencil 2/25, printed in 1907, with wide margins. 7 7/16 x 5 1/2in (18.8 x 13.9cm) sheet 14 x 10 7/8in (35.5 x 27.6cm)"
bonhams-29523-78,bonhams-29523-78-er,,50,Bonhams,False,"Etching on Rives BFK paper, with the artist's stamped signature and numbered in pencil 1/50 (there were also 17 artist's proofs), published/printed by Galerie Louise Leiris/Crommelynck, Paris, with full margins, framed. 9 x 12 1/2in (24.1 x 31.7cm) sheet 14 7/8 x 18 5/8in (37.7 x 47.3cm)"
bonhams-29529-89,bonhams-29529-89-er,,100,Bonhams,True,"Linocut on wove paper, from the posthumous book edition, numbered in pencil 16/100, with the blindstamp of the publisher the Matisse Estate, New York, 1981, with full margins, framed. 9 5/8 x 7 1/8in (24.4 x 18.1cm) sheet 12 3/4 x 9 3/4in (32.4 x 24.8cm)"
bonhams-29529-90,bonhams-29529-90-er,,100,Bonhams,True,"Linocut on wove paper, from the posthumous book edition, numbered in pencil 16/100, with the blindstamp of the publisher the Matisse Estate, New York, 1981, with full margins, framed. 9 5/8 x 7in (24.4 x 17.8cm) sheet 12 3/4 x 9 3/4in (32.4 x 24.8cm)"
bonhams-30123-45,bonhams-30123-45-er,,100,Bonhams,True,"Woodcut in colors inked à la poupée on tan wove paper, signed in ink (faded) and numbered in pencil 77/100, with margins, framed. 11 x 6 3/4in (27.9 x 17.1cm) sheet 12 3/4 x 8 1/2in (32.4 x 21.6cm)"
