lot_id,brand,artist,title,status,exclusion_reason
31103-289,bonhams,James Gillray,"James Gillray (British, 1756-1815) The Wounded Lion; St. George and the Dragon Two etchings with hand-colouring, 1805, on wove paper, published by Hannah Humphrey, London, trimmed just outside the platemarks, unframed (2)Plate 258 x 358mm (10 1/8 x 14 1/8in)Sheet 395 x 394mm (15 1/2 x 15 1/2in)",BI,multi_work:semicolon_joined_titles
31103-255,bonhams,James Gillray,"James Gillray (British, 1756-1815) French Habits The rare complete set of twelve etchings with hand-colouring, 1798, on wove paper, published by Hannah Humphrey, London, some trimmed to or just outside the platemarks, some with margins, unframedPlate 268 x 195mm (10 1/2 x 7 5/8in)(and similar)(12)",SOLD,multi_work:trailing_count_12
31103-293,bonhams,James Gillray,"James Gillray (British, 1756-1815) Triumphal Procession of Little-Paul-The Taylor upon his new-Goose; Mother-Goose, of Oxford Two etchings with hand-colouring, 1806-7, on wove paper, published by Hannah Humphrey, London, each trimmed inside the platemark, unframed (2)Sheet 243 x 345mm (9 5/8 x 13 5/8in)Sheet 317 x 224mm (12 1/2 x 8 7/8in)",BI,multi_work:semicolon_joined_titles
31103-301,bonhams,James Gillray,"James Gillray (British, 1756-1815) Stealing Off;_or_prudent Secession Etching with aquatint and hand-colouring, 1798, on wove paper, published by Hannah Humphrey, London, with small margins on three sides, trimmed inside the platemark to the lower edge, framedSheet 253 x 355mm (10 x 14in)",SOLD,multi_work:semicolon_joined_titles
31103-278,bonhams,James Gillray,"James Gillray (British, 1756-1815) A Welch Tandem; One of the advantages of a low Carriage Two etchings with hand-colouring, 1801, on wove paper, published by Hannah Humphrey, London, the first laid down to board, with thread margins, the second with narrow margins, unframed (2)Sheet 262 x 362mm (10 3/8 x 14 1/4in)Sheet 263 x 369mm (10 3/8 x 14 1/2in)",BI,multi_work:semicolon_joined_titles
31103-288,bonhams,James Gillray,"James Gillray (British, 1756-1815) Political-Candour -i.e.-Coalition-""Resolutions"" of June 14th 1805; The chancellor of the inquisition marking the incorrigibles Two etchings with hand-colouring, 1793-1805, on wove paper, published by Hannah Humphrey, London, trimmed to or just inside the platemarks, unframed (2)Sheet 353 x 273mm (13 7/8 x 10 3/4in)Sheet 338 x 250mm (13 1/4 x 9 7/8in)",SOLD,multi_work:semicolon_joined_titles
31103-274,bonhams,James Gillray,"James Gillray (British, 1756-1815) Symptoms of deep-thinking; Mr. Franco Two etchings with hand-colouring, 1800, on wove paper, published by Hannah Humphrey, London, trimmed to or just outside the platemark, unframed (2)Sheet 205 x 203mm (8 1/8 x 8in)Sheet 250 x 200mm (9 7/8 x 7 7/8in)",SOLD,multi_work:semicolon_joined_titles
31103-284,bonhams,James Gillray,"James Gillray (British, 1756-1815) An old Maid on a Journey; Company shocked at a Lady getting up to Ring the Bell Two etchings with hand-colouring, circa 1804, on wove paper, published by Hannah Humphrey, London, the trimmed inside the platemark, with margins on two sides, respectively, unframed (2)Sheet 253 x 370mm (10 x 14 5/8in)Plate 250 x 370mm (9 7/8 x 14 5/8in)",BI,multi_work:semicolon_joined_titles
31103-265,bonhams,James Gillray,"James Gillray (British, 1756-1815) Cupid; Oh! Listen the voice of love; Waltzer au Mouchoir Three etchings with hand-colouring, 1799-1800, on wove paper, published by Hannah Humphrey, London, each trimmed inside the platemark, BM 9450 with narrow margins to the sides, unframed (3)Sheet 243 x 192mm (9 5/8 x 7 1/2in)Sheet 235 x 208mm (9 1/4 x 8 1/4in)Sheet 220 x 275mm (8 5/8 x 10 7/8in)",BI,multi_work:semicolon_joined_titles
31103-275,bonhams,James Gillray,"James Gillray (British, 1756-1815) A Military Sketch, of a Gilt Stick, or Poker Emblazoned; Maecenas, in pursuit of the Fine Arts Two etchings with hand-colouring, 1800-08, on wove paper, published by Hannah Humphrey, London, the first trimmed inside the platemark, the second laid down to board and trimmed just outside the platemark, unframed (2)Sheet 244 x 193mm (9 5/8 x 7 5/8in)Sheet 268 x 204mm (10 1/2 x 8in)",BI,multi_work:semicolon_joined_titles
31103-269,bonhams,James Gillray,"James Gillray (British, 1756-1815) A Portrait; Don't tell me of Major Semple! Two etchings with hand-colouring, the former with aquatint, 1799-1801, on wove paper, published by Hannah Humphrey, London, trimmed inside or just outside the platemarks, unframed (2)Sheet 267 x 295mm (10 1/2 x 11 5/8in)Sheet 257 x 203mm (10 1/8 x 8in)",SOLD,multi_work:semicolon_joined_titles
31103-251,bonhams,James Gillray,"James Gillray (British, 1756-1815) Pylades & Orestes; A great man on the turf,-or-Sir-Solomon in all his glory Etching and aquatint with hand-colouring, 1797-1803, on wove paper, published by Hannah Humphrey, London, trimmed inside the platemark, unframed (2)Sheet 344 x 243mm (13 1/2 x 9 5/8in)Sheet 341 x 237mm (13 3/8 x 9 3/8in)",BI,multi_work:semicolon_joined_titles
31103-246,bonhams,James Gillray,"James Gillray (British, 1756-1815) The shadow of a Duke; A burgess of Warwick Lane Two etchings with hand-colouring, 1795, on wove paper, published by Hannah Humphrey, London, trimmed inside the platemark, and trimmed to or just outside the platemark, respectively, unframed (2)Sheet 318 x 225mm (12 1/2 x 8 7/8in)Sheet 248 x 175mm (9 3/4 x 6 7/8in)",SOLD,multi_work:semicolon_joined_titles
31103-276,bonhams,James Gillray,"James Gillray (British, 1756-1815) The comforts of a Rumford stove; Corporeal Stamina Two etchings with hand-colouring, 1800-01, on wove paper, published by Hannah Humphrey, London, trimmed to or just inside the platemark, unframed (2)Plate 250 x 200mm (9 7/8 x 7 7/8in)Sheet 256 x 193mm (10 1/8 x 7 5/8in)",BI,multi_work:semicolon_joined_titles
31103-254,bonhams,James Gillray,"James Gillray (British, 1756-1815) Consequences of a successful French invasion -No 1. Plate 1st-; Pizzarro Etching, 1798, on wove paper, published by the artist, with thread margins, unframed; together with John Chapman (British, active 1792-1823) 'Pizzarro' (BM 9417) Etching, 1799, on wove paper, published by James Whittle, London, with thread margins, unframed (2)Sheet 315 x 367mm (12 3/8 x 14 1/2in)Sheet 218 x 265mm (8 1/2 x 10 3/8in)",SOLD,multi_work:phrase:together with
31103-259,bonhams,James Gillray,"James Gillray (British, 1756-1815) Evidence to character; Citizens visiting the Bastille Two etchings with hand-colouring, 1798-99, on wove paper, the former published by John Wright, the latter by Hannah Humprey, London, with margins, and trimmed to the platemark, respectively, unframed (2)Plate 195 x 162mm (7 5/8 x 6 3/8in)Sheet 369 x 261mm (14 1/2 x 10 1/4in)",SOLD,multi_work:semicolon_joined_titles
31103-261,bonhams,James Gillray,"James Gillray (British, 1756-1815) Lullaby!-sooth him with a lullaby!; Ars Musica Two etchings with hand-colouring, 1798-1800, on wove paper, published by Hannah Humphrey, the former with wide margins, the latter with narrow margins, unframed (2)Plate 215 x 260mm (8 1/2 x 10 1/4in)Sheet 260 x 360mm (10 1/4 in x 14 1/8in)",SOLD,multi_work:semicolon_joined_titles
31103-273,bonhams,James Gillray,"James Gillray (British, 1756-1815) Prince of Old School; Symptoms of deep-thinking Two etchings with hand-colouring, 1800, on wove paper, published by Hannah Humphrey, London, the former with margins, the latter trimmed inside the platemark, unframed (2)Plate 255 x 200mm (10 x 7 7/8in)Sheet 253 x 198mm (10 x 7 3/4in)",BI,multi_work:semicolon_joined_titles
31103-272,bonhams,James Gillray,"James Gillray (British, 1756-1815) So Skiffy-Skipt-on, with his wonted grace; The inexpressible air of dignity Two etchings with hand-colouring, 1800-03, on wove paper, published by Hannah Humphrey, London, the former with small margins, the latter trimmed inside the platemark, unframed (2)Sheet 263 x 197mm (10 3/8 x 7 3/4in)Sheet 244 x 193mm (9 5/8 x 7 5/8in)",BI,multi_work:semicolon_joined_titles
31103-260,bonhams,James Gillray,"James Gillray (British, 1756-1815) Egyptian Sketches Etching with hand-colouring, 1799, on wove paper, published by Hannah Humphrey, London, trimmed to or just outside the platemark, unframed; together with Formerly Attributed to James Gillray (British, 1756-1815) 'Supposed to be a correct representation of a Mameluke Chief' (BM 9272) Etching with hand-colouring, 1798, on wove paper, published by Hannah Humphrey, London, trimmed inside the platemark, unframed (2)Sheet 198 x 293mm (7 3/4 x 11 1/2in)Sheet 249 x 343mm (9 3/4 x 13 1/2in)",BI,multi_work:phrase:together with
31103-249,bonhams,James Gillray,"James Gillray (British, 1756-1815) Georgey a' cock-horse; Staggering-bobs, a tale for Scotchmen,-or-Munchausen driving his calves to market Two etchings with hand-colouring, 1796, on wove paper, published by Hannah Humphrey, London, trimmed inside the platemarks, unframed (2)Sheet 315 x 238mm (12 3/8 x 9 3/8in)Sheet 330 x 245mm (13 x 9 5/8in)",BI,multi_work:semicolon_joined_titles
31103-244,bonhams,James Gillray,"James Gillray (British, 1756-1815) A Paris beau; The New Pantheon of Democratic Mythology Two etchings with hand-colouring, 1794-99, on wove paper, published by Hannah Humphrey, London, trimmed to the platemark, and with narrow margins, respectively, unframed (2)Sheet 251 x 175mm (9 7/8 x 6 7/8in)Plate 260 x 200mm (10 1/4 x 7 7/8in)",SOLD,multi_work:semicolon_joined_titles
31103-240,bonhams,James Gillray,"James Gillray (British, 1756-1815) Modern hospitality; The feast of reason, & the flow of soul Two etchings, the latter with hand-colouring, 1792-1797, the first on laid paper, the second on wove paper, published by Hannah Humphrey, London, the first trimmed just inside the platemark, the second laid down to board, with narrow margins, unframed (2)Plate 250 x 350mm (9 7/8 x 13 3/4in)Plate 247 x 355mm (9 3/4 x 14in)",SOLD,multi_work:semicolon_joined_titles
31103-241,bonhams,James Gillray,"James Gillray (British, 1756-1815) The reception of the diplomatique & his suite, at the court of Pekin; Loyal souls -or- a peep into the mess-room, at St James's Two etchings with hand-colouring, the latter with aquatint, 1792-97, on wove paper, published by Hannah Humphrey, London, trimmed to or just inside the platemarks, unframed (2)Sheet 315 x 390mm (12 3/8 x 15 3/8in)Sheet 264 x 362mm (10 3/8 x 14 1/4in)",SOLD,multi_work:semicolon_joined_titles
31103-239,bonhams,James Gillray,"James Gillray (British, 1756-1815) A natural crop -alias-a Norfolk dumpling; For improving the Breed Two etchings with hand-colouring, 1791-96, on laid paper, published by Hannah Humphrey, London, with margins, and trimmed to the image, respectively, unframed (2)Plate 180 x 140mm (7 1/8 x 5 1/2in)Sheet 223 x 147mm (8 3/4 x 5 3/4in)",SOLD,multi_work:semicolon_joined_titles
31103-231,bonhams,James Gillray,"James Gillray (British, 1756-1815) St. Cecilia; Une femme d'esprit Two etchings with hand-colouring, 1782-95, the former on laid paper, the latter on wove paper, published by Hannah Humphrey, London, with margins, unframed (2)Plate 223 x 175mm (8 3/4 x 6 7/8in)Plate 147 x 170mm (5 3/4 x 6 3/4in)",BI,multi_work:semicolon_joined_titles
31103-230,bonhams,James Gillray,"James Gillray (British, 1756-1815) Crumbs of comfort; A block for the wigs Two etchings with hand-colouring, 1782-03, the former on wove paper, the latter on laid paper, and published by Hannah Humphrey, London, with margins, and trimmed to or just outside the platemark, respectively, unframed (2)Plate 243 x 355mm (9 5/8 x 14in)Sheet 252 x 346mm (9 7/8 x 13 5/8in)",SOLD,multi_work:semicolon_joined_titles
31103-229,bonhams,James Gillray,"James Gillray (British, 1756-1815) Rodney triumphant-or-Admiral Lee Shore in the dumps; Malagrida & conspirators, consulting the ghost of Oliver Cromwell Two etchings, the latter with hand-colouring, 1782, the former on laid paper, the latter on wove paper, published by Elizabeth D'Achery, London, with margins, unframed (2)Plate 252 x 355mm (9 7/8 x 14)(2)",SOLD,multi_work:trailing_count_2
31103-228,bonhams,James Gillray,"James Gillray (British, 1756-1815) Minister in Minister out; Pig in a poke Two etchings with slightly later hand-colouring, 1782-88, on laid paper, the former published by Hannah Humphrey, London, with margins, the latter published by Samuel William Fores, London, the latter trimmed to or just outside the platemark, unframed (2)Sheet 238 x 333mm (9 3/8 x 13 1/8in)Sheet 234 x 330mm (9 1/4 x 13in)",SOLD,multi_work:semicolon_joined_titles
31103-216,bonhams,Laurence Stephen Lowry R.A.,"Laurence Stephen Lowry R.A. (British, 1887-1976) The Contraption Offset lithograph in colours, 1975, on wove paper, signed in pencil, stamp-numbered '00113' from the edition of 750, printed by Chorley & Pickersgill Ltd., Leeds, published by Adam Collection Ltd., with the Fine Art Trade Guild blindstamp, with full margins, framed; together with a reproduction of the preliminary studies for the work, each framed (2)Image 318 x 301mm (12 1/2 x 11 7/8in)Sheet 444 x 407mm (17 3/8 x 16in)",SOLD,multi_work:phrase:together with
27495-293,bonhams,Yoshitomo Nara,"Yoshitomo Nara (Japanese, born 1960) 123 Drumming Girls The complete set of three painted cast vinyl multiples, 2020, each with the artist's name embossed on the underside, from the edition of an unknown size, fabricated by How2work, Hong Kong, each housed in the original packaging, overall 190 x 265 x 90mm (7 1/2 x 10 1/2 x 3 1/2in)(Multiples)(3)",SOLD,multi_work:trailing_count_3
27495-291,bonhams,Yayoi Kusama,"Yayoi Kusama (Japanese, born 1929) Pumpkin (Red & Yellow) Two multiples, 2013, painted cast resin, stamped on the underside, published by Benesse Holdings, Inc., Naoshima, Japan, housed in their original boxes, overall 100 x 85 x 85mm (3 7/8 x 3 3/8 x 3 3/8in)(Multiples)(2)",SOLD,multi_work:trailing_count_2
27495-268,bonhams,After David Spiller,"After David Spiller Angels Bright Watch over You Tonight (Minnie); Stay Close to Me (Mickey) Two screenprints in colours, 2020, on wove, each with the artist's printed signature, further initialled with the artist's wife Maria and son Xavier's initials 'MCXC' and numbered 51/95 in pencil, posthumously printed and published by Harwood King Studio, Sussex, embossed with the artist's estate stamp, the full sheets, 580 x 560mm (22 7/8 x 22in)(SH)(2)",BI,multi_work:trailing_count_2
27495-255,bonhams,Adam Bridgland,"Adam Bridgland (British, born 1979) Wake Up Next to People Who Make You Feel Happy; She Always Made Me Smile; Shall We Go Home with the Tide (Three Unique Works) Enamel, acrylic, ink, crayon and pencil, 2022, on various papers, each signed and numbered 1/1 in pencil verso, the full sheets, 355 x 203mm (14 x 8in)(and smaller)(SH)(3)",SOLD,multi_work:trailing_count_3
27495-254,bonhams,Adam Bridgland,"Adam Bridgland (British, born 1979) Every Morning I've Got a New Chance (Flight); Always Wanting To Be Somewhere Else (Two Unique Works) Enamel, acrylic, pencil and crayon, 2022, each on various papers, each signed and numbered 1/1 in pencil verso, the full sheets, 275 x 203mm (10 3/4 x 8in)(and smaller)(SH)(2)",SOLD,multi_work:trailing_count_2
27495-253,bonhams,Ben Eine,"Ben Eine (British, born 1970) Mad in Britain (Fluro Orange, Gold & Blue) Three screenprints in colours, 2019, each signed and dated in pencil, two inscribed 'A.P', artist's proofs aside from the numbered edition of 25, 'Blue' numbered 2/25 in pencil, published by Jealous Gallery, London, with their and the artist's blindstamps, the full sheets, each 300 x 300mm (11 7/8 x 11 7/8in)(SH)(unframed)(3)",SOLD,multi_work:trailing_count_3
27495-204,bonhams,The Connor Brothers,"The Connor Brothers (British, born 1968) 'Mills & Boon: Two of a Kind'; 'Mills & Boon: The Honeymoon is Over' Two digital pigment prints in colours, 2014, on wove, numbered respectively 131/250 and 155/250 in pencil, published by Braddock Tiles, Pennsylvania, with their blindstamps, the full sheets, 482 x 330mm (19 x 13in)(SH)(unframed)(2)",BI,multi_work:trailing_count_2
27495-200,bonhams,Julian Opie,"Julian Opie (British, born 1958) Australian Statuettes The complete series of seven statuettes, 2018, laser-cut acrylic, each two parts, from the edition of unknown size, housed in the original packaging, each 260 x 115 x 20mm (10 1/4 x 4 1/2 x 3/4in)(Multiple)(7)",SOLD,multi_work:trailing_count_7
27495-184,bonhams,Damien Hirst,"Damien Hirst (British, born 1965) Theories, Models, Methods, Approaches, Assumptions, Results and Findings - The Magnificent Seven Multiple, 2000, comprising seven ping pong balls, each printed with one word of text from the title, stamp numbered '998' on the underside of the box, from the total edition of 1500, published by Gagosian Gallery, New York, housed in the original cardboard box, overall 60 x 340 x 60mm (2 3/8 x 13 3/8 x 2 3/8in)(Multiple)",SOLD,multi_work:phrase:comprising
27495-157,bonhams,Nelson Rolihlahla Mandela,"Nelson Rolihlahla Mandela (South African, 1918-2013) Reflections of Robben Island The complete portfolio comprising five lithographs printed in colours, 2003, on wove, each signed and numbered 87/350 in pencil, together with the text, and illustrations in collaboration with the artist and Grant Warren, each illustration signed and numbered 87/350 in pencil by Grant Warren, printed by Michaelis School of Fine Art, University of Cape Town, South Africa, published by Touch of Mandela, Cape Town, with the publisher's blindstamp, the full sheets, loose as issued, housed in the original black cloth-covered case, overall 430 x 530 x 35mm (16 7/8 x 20 7/8 x 1 3/8in)(Folio)",BI,multi_work:phrase:comprising
27495-164,bonhams,Nicolas Party,"Nicolas Party (Swiss, born 1980) Portrait with a Seahorse Necklace Woodcut printed in black, 2021, on Japanese Gambi, signed and numbered 90/100 in pencil, loose as issued, the full sheet, co-published by Phaidon and Artspace, New York, housed in the yellow slipcase, 283 x 243mm (11 1/8 x 9 5/8in)(SH); together with the accompanying book 'Nicolas Party', additionally signed and numbered in black ink on the justification page, all housed in the original cardboard packaging, overall size 381 x 325 x 60mm (15 x 12 3/4 x 2 3/8in)(Folio)(2)",BI,multi_work:trailing_count_2
27495-155,bonhams,Christo & Jeanne-Claude,"Christo & Jeanne-Claude (American/Bulgarian, 1935-2020; 1935-2009) Over The River, Project for Colorado, The Arkansas River, seen from above; Over The River, Project for Colorado, The Arkansas River, seen from underneath Two offset lithographs printed in colours, 1992, on smooth wove, each signed in pencil, from the edition of an unknown size, published by Schumacher Edition Fils, Düsseldorf, each with margins, 507 x 760mm (19 7/8 x 29 7/8in)(and similar)(SH)(unframed)(2)",SOLD,multi_work:trailing_count_2
27495-162,bonhams,Etel Adnan,"Etel Adnan (Lebanon, 1925-2021) L'Express Beyrouth-Enfer Etching printed in colours, 2021, on wove, signed, dated and numbered 90/100 in pencil, published by Galerie Lelong & Co., Paris, the full sheet, 295 x 195mm (11 5/8 x 7 5/8in)(SH); together with the accompanying book 'L'Express Beyrouth-Enfer', published by Galerie Lelong & Co., Paris, both housed within the original blue solander box, overall 320 x 223 x 26mm (12 5/8 x 8 3/4 x 1in)(Box)(2)",SOLD,multi_work:trailing_count_2
27495-131,bonhams,Jesús Rafael Soto,"Jesús Rafael Soto (Venezuelan, 1923-2005) Serigrafia C, from 'Jai-Alai' Screenprint in colours, 1969, on Plexiglas, incised with the artist's signature and numbered 20/300, published by Marlborough Gallery, New York, accompanied by the exhibition catalogue for 'Soto, The Fourth Dimension' at Museo Guggenheim Bilbao 19 October 2019 – 9 February 2020, the full sheet, 618 x 498mm (24 3/8 x 19 5/8in)(SH)(unframed)(2)",BI,multi_work:trailing_count_2
27495-154,bonhams,Christo & Jeanne-Claude,"Christo & Jeanne-Claude (American/Bulgarian, 1935-2020; 1935-2009) The Pont Neuf Wrapped Offset lithograph printed in colours, 2020, on wove, signed and numbered 137/450 in pencil, published on the occasion of 'Christo and Jeanne-Claude, Paris!' exhibition by Éditions du Centre Pompidou, Paris; together with the accompanying exhibition catalogue housed within a slipcase, the full sheet, 250 x 190mm (9 7/8 x 7 1/2in)(SH)",SOLD,multi_work:phrase:together with
27495-126,bonhams,Keith Haring,"Keith Haring (American, 1958-1990) Untitled Four lithographs printed in black, 1983, each on wove, from the book 'Keith Haring - Lucio Amelio', printed by La Buona Stampa di Ercolano, Naples, published by Lucia Amelio Gallery, Naples, in an edition of 300, each with margins, 360 x 320mm (14 1/8 x 12 5/8in)(and similar)(I)(4)",BI,multi_work:trailing_count_4
27495-120,bonhams,Keith Haring,"Keith Haring (American, 1958-1990) Untitled Four lithographs printed in black, 1982, on wove, from the edition of 2000, printed by Fleetwood Press, New York, published by Tony Shafrazi Gallery, New York, with margins, 227 x 217mm (9 x 8 1/2in)(SH)(4)",SOLD,multi_work:trailing_count_4
27495-124,bonhams,Keith Haring,"Keith Haring (American, 1958-1990) Untitled Four lithographs printed in black, 1983, each on wove, from the book 'Keith Haring - Lucio Amelio', printed by La Buona Stampa di Ercolano, Naples, published by Lucia Amelio Gallery, Naples, in an edition of 300, each with margins, 360 x 320mm (14 1/8 x 12 5/8in)(and similar)(I)(4)",BI,multi_work:trailing_count_4
27495-118,bonhams,Claes Oldenburg,"Claes Oldenburg (Swedish/American, born 1929) Double Nose/Purse/Punching Bag/Ashtray; A History of the Double Nose/Purse/Punching Bag/Ashtray Leather, bronze and wood multiple, and deerskin leather-covered book with letterpress text and one reproductive image, 1970, the multiple stamp-numbered 16/75 (there were also 3 artist's copies), the book signed in pencil and numbered 16/200A (there were also 25 artist's proofs), published by Gemini G.E.L., Los Angeles, with their blindstamp incised on the bronze rim of the ashtray, housed in the original wooden box as issued, 114 x 820mm (4 1/2 x 3 1/4in)(Book); 213 x 530 x 273mm (8 3/8 x 20 7/8 x 10 3/4in)(Multiple)(2)",BI,multi_work:trailing_count_2
27495-121,bonhams,Keith Haring,"Keith Haring (American, 1958-1990) Montreux Jazz Festival (Three Works) Three screenprints in colours, 1983, each on wove, printed by Serigraphie Uldry Bern, Switzerland, published for the Montreux Jazz Festival, the full sheets printed to the edges, 1000 x 700mm (39 3/8 x 27 5/8in)(SH)(unframed)(3)",SOLD,multi_work:trailing_count_3
27495-117,bonhams,Joel Shapiro,"Joel Shapiro (American, born 1941) Untitled (Red Square with Blue); Untitled (Blue Square with Green) Two etchings and aquatints printed in colours, 1992, on wove, each signed, dated and numbered 17/60 in pencil, published by Pace Editions Inc., New York, with margins, 605 x 455mm (24 1/4 x 17 7/8in)(PL)(2)",SOLD,multi_work:trailing_count_2
27495-107,bonhams,MAX BECKMANN,"Max Beckmann (German, 1884-1950) Stadtnacht The complete portfolio comprising seven lithographs printed in black, 1920, on thin laid Japan, each signed in pencil, numbered 'LXXXIV' on the cover, from the deluxe edition of 100, with title-page, loose as issued, printed by Dr C. Wolf & Sohn, Munich, published by Piper Verlag, Munich, with the original paper mounts and portfolio, 310 x 245mm (12 1/8 x 9 5/8in)(Folio)(7)",SOLD,multi_work:trailing_count_7
27495-88,bonhams,Maurice-Henry,"Maurice-Henry (French, 1907-1984) Maurice Henry Twenty screenprints in colours, 1969, on Fabriano wove, each signed and numbered from the edition of 94 in pencil, further numbered on the justification page, from the total edition of 200, published by Alberto Marotta, Italy, the full sheets, loose as issued, housed inside the original green-cloth covered case, 470 x 360mm (18 1/2 x 14 1/8in)(SH)(Folio)(20)",SOLD,multi_work:trailing_count_20
27495-86,bonhams,After René Magritte,"After René Magritte (Belgian, 1898-1967) L'Art de Vivre; La Folie Almayer and L'Homme au Chapeau, from 'Le Lien de Paille' Three etchings with aquatint in colours, 1968, on BFK Rives wove, with the artist's stamped signature as issued, numbered 82/150, 123/150 and 122/150 in pencil respectively, published by Georges Visat, Paris, with the 'Gravure Originale, Atelier René Magritte' blindstamp, with margins, 280 x 225mm (11 x 8 7/8in)(SH)(and similar)(3)",SOLD,multi_work:trailing_count_3
27495-47,bonhams,William Tillyer,"William Tillyer (British, born 1938) Vase III, IV, VI Three screenprints in colours, 1975, on wove, each signed, titled, dated, and inscribed 'P/P' in pencil, printer's proofs aside from the numbered edition of 75, the full sheets, each 1219 x 915mm (48 x 36in)(unframed)(3)",SOLD,multi_work:trailing_count_3
27495-45,bonhams,Patrick Caulfield R.A.,"Patrick Caulfield R.A. (British, 1936-2005) Wall Plates The complete set of four screenprints in colours, 1987, on wove, each signed and numbered variously from the edition of 50 in pencil, printed by Kelpra Studio, London, published by Waddington Graphics, London, with the printer's and publisher's blindstamps, with full margins, each 1294 x 1015mm (51 x 40in)(SH)(4)",SOLD,multi_work:trailing_count_4
27495-22,bonhams,Laurence Stephen Lowry R.A.,"Laurence Stephen Lowry R.A. (British, 1887-1976) Burford Church; Crowd around a Cricket Sight Board Offset lithograph printed in colours, on wove, signed and numbered 263/850 in pencil, published by Grove Galleries, Manchester, with margins, 605 x 450mm (23 3/4 x 17 3/4in)(I); together with 'Crowd around a Cricket Sight Board', offset lithograph printed in colours, 1991, on wove, numbered 50/850 in pencil, published by Washington Green, Birmingham, with the Fine Art Trade Guild blindstamp, with margins, 235 x 760mm (9 1/4 x 29 7/8in)(I)(2)",SOLD,multi_work:trailing_count_2
27495-9,bonhams,Giovanni Battista Piranesi,"Giovanni Battista Piranesi (Italian, 1720-1778) Avanzi d'un portico coperto, o criptoportico in una villa di Domiziano cinque miglia lontan da Roma su la via di Frascati, from 'Vedute di Roma'; Veduta di un ingresso alla stanza superiore dentro al masso sepolcrale d'Elio Adriano Imp.e, from 'Le Antichita Romane IV' Two etchings, circa 1766 and 1756-57, on laid, the latter published by Angelo Rotili, Rome, respectively 425 x 610mm (16 3/4 x 24in) and 395 x 475mm (5 1/2 x 18 5/8in)(PL)(2)",SOLD,multi_work:trailing_count_2
27495-4,bonhams,Philip Galle,"Philip Galle (Dutch, 1536-1612) after Marteen van Heemskreck (Dutch, 1498-1574) Divitum Misera Sors (The Wretchedness of Wealth) The complete set of six engravings, 1563, on laid, with margins, each 175 x 235mm (6 7/8 x 9 1/4in)(and smaller)(PL)(unframed)(6)",SOLD,multi_work:trailing_count_6
27495-7,bonhams,Rembrandt Harmensz. van Rijn,"Rembrandt Harmensz. van Rijn (Dutch, 1606-1669) A Collection of five Etchings Five etchings, 1634-1651, later impressions: Christ driving the money changers from the temple, final fourth state; Christ and the Woman of Samaria among the ruins, fourth state (of five); Jan Uytenbogaert, eighth state (of nine); The Artist drawing from the Model, third state (of four), Clement de Jonghe, Printseller, eighth state (of nine), on heavy laid or wove, 232 x 184mm (9 1/8 x 7 1/4in)(and smaller)(unframed)(5)",SOLD,multi_work:trailing_count_5
27495-5,bonhams,Rembrandt Harmensz. van Rijn,"Rembrandt Harmensz. van Rijn (Dutch, 1606-1669) A Collection of five Etchings Five etchings, 1635-1651, later impressions: Jan Uytenbogaert, Preacher, eighth state (of nine); Clement de Jonghe, Printseller, eighth state (of nine), Jan Asselin, Painter, fifth state (of seven), The Angel departing from the family of Tobias, eighth state (of nine); Studies for head of Saskia, final second state, on heavy laid, 248 x 204mm (9 3/4 x 8in)(and smaller)(unframed)(5)",SOLD,multi_work:trailing_count_5
30830-196,bonhams,Pierre-Auguste Renoir,"Pierre-Auguste Renoir (1841-1919); Femme au cep de vigne, 3e variante; Femme au cep de vigne, 4e variante (2 works);",SOLD,multi_work:semicolon_joined_titles
30830-117,bonhams,Robert Rauschenberg,Robert Rauschenberg (1925-2008); XXXIV Drawings for Dante's Inferno;,SOLD,multi_work:phrase:comprising
32212-339,bonhams,GEORGES BRAQUE,GEORGES BRAQUE (1882-1963); Cahier de Georges Braque 1916-1947;,SOLD,multi_work:phrase:together with
31104-130,bonhams,Christo & Jeanne-Claude,"Christo & Jeanne-Claude (American/Bulgarian, 1935-2020; 1935-2009) The Floating Piers (Wrapped Book) The multiple, 2017, comprising a tarpaulin-wrapped book with twine, 2017, signed and numbered XVI/XX in pencil by Christo on the fabric cover, (from the artist's proof set of twenty in Roman numerals; there was also an edition of twenty in Arabic numerals), the wrapped fabric and twine glued in place (as issued), published by Taschen, CologneOverall 302 x 308 x 75mm (11 7/8 x 12 1/8 x 2 7/8in)",BI,multi_work:phrase:comprising
31104-104,bonhams,After Andy Warhol,"After Andy Warhol (American, 1928-1987) Reigning Queens (Posters) Two posters in colours, 1985-86, on glossy wove paper, each signed in black marker pen, published by Art Expo, Denmark, the full sheets, framedSheet 825 x 600mm (32 1/2 x 23 5/8in)(2)",SOLD,multi_work:trailing_count_2
31104-78,bonhams,Sol LeWitt,"Sol LeWitt (American, 1928-2007) Bands (Not Straight) in Four Directions The complete set of four woodcuts in colours, 1999, on Zangetsu Japan paper, each signed and numbered 60/75 in pencil (there were also ten artist's proofs), printed by Katsumi Suzuki and Choichi Nishikawa, Watanabe Studio Ltd., published by Parasol Press, New York, the full sheets, framedImage 215 x 750mm (8 1/2 x 29 1/2in)(4)Sheet 370 x 890mm (14 1/2 x 35in)(4)",SOLD,multi_work:trailing_count_4
